source,title,property_type,transaction_type,location,price,area_sqm,bedrooms,bathrooms,date_posted,description,url
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=554
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=555
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=555
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=555
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=555
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=555
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=555
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=555
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=555
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=556
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=556
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=556
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=556
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=556
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=556
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=556
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=556
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=557
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=557
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=557
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=557
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=557
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=557
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=557
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=557
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=558
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=558
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=558
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=558
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=558
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=558
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=558
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=558
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=559
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=559
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=559
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=559
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=559
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=559
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=559
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=559
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=560
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=560
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=560
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=560
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=560
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=560
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=560
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=560
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=561
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=561
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=561
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=561
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=561
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=561
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=561
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=561
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=562
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=562
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=562
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=562
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=562
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=562
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=562
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=562
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=563
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=563
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=563
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=563
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=563
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=563
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=563
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=563
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=564
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=564
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=564
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=564
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=564
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=564
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=564
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=564
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=565
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=565
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=565
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=565
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=565
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=565
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=565
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=565
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=566
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=566
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=566
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=566
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=566
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=566
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=566
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=566
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=567
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=567
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=567
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=567
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=567
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=567
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=567
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=567
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=568
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=568
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=568
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=568
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=568
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=568
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=568
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=568
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=569
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=569
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=569
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=569
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=569
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=569
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=569
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=569
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=570
